#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
1796122000 ; 3.25102 ; 3.2962 ; 0 ; 0
1796244000 ; 3.24859 ; 3.2962 ; 0 ; 0
1796351000 ; 3.2352 ; 3.29651 ; 0 ; 0
1796449000 ; 3.24128 ; 3.29636 ; 0 ; 0
1796564000 ; 3.25955 ; 3.29597 ; 0 ; 0
1796661000 ; 3.2632 ; 3.29613 ; 0 ; 0
1796767000 ; 3.23398 ; 3.29605 ; 0 ; 0
1796874000 ; 3.24737 ; 3.29613 ; 0 ; 0
1796983000 ; 3.23154 ; 3.2962 ; 0 ; 0
1797093000 ; 3.24494 ; 3.2959 ; 0 ; 0
1797194000 ; 3.22424 ; 3.29597 ; 0 ; 0
1797305000 ; 3.23154 ; 3.29597 ; 0 ; 0
1797416000 ; 3.24372 ; 3.29605 ; 0 ; 0
1797533000 ; 3.24007 ; 3.29613 ; 0 ; 0
1797636000 ; 3.25346 ; 3.29849 ; 0 ; 0
1797740000 ; 3.2145 ; 3.29597 ; 0 ; 0
1797854000 ; 3.24859 ; 3.29681 ; 0 ; 0
1797966000 ; 3.23641 ; 3.29613 ; 0 ; 0
1798078000 ; 3.23154 ; 3.29613 ; 0 ; 0
1798188000 ; 3.22546 ; 3.2962 ; 0 ; 0
1798302000 ; 3.25833 ; 3.29636 ; 0 ; 0
1798413000 ; 3.2425 ; 3.29628 ; 0 ; 0
1798520000 ; 3.25102 ; 3.29628 ; 0 ; 0
1798636000 ; 3.24737 ; 3.29613 ; 0 ; 0
1798749000 ; 3.24981 ; 3.29628 ; 0 ; 0
1798856000 ; 3.25346 ; 3.29636 ; 0 ; 0
1798956000 ; 3.23641 ; 3.29781 ; 0 ; 0
1799069000 ; 3.24859 ; 3.29628 ; 0 ; 0
1799182000 ; 3.23398 ; 3.29605 ; 0 ; 0
1799291000 ; 3.78062 ; 3.29636 ; 0 ; 0
1799414000 ; 4.18846 ; 3.29651 ; 0 ; 0
1799525000 ; 4.15316 ; 3.29834 ; 0 ; 0
1799641000 ; 3.75627 ; 3.29628 ; 0 ; 0
1799749000 ; 3.75383 ; 3.2962 ; 0 ; 0
1799857000 ; 3.24737 ; 3.29651 ; 0 ; 0
1799955000 ; 3.23641 ; 3.29811 ; 0 ; 0
1800063000 ; 3.25589 ; 3.29628 ; 0 ; 0
1800162000 ; 3.24007 ; 3.29597 ; 0 ; 0
1800296000 ; 3.24007 ; 3.29659 ; 0 ; 0
1800406000 ; 3.23885 ; 3.29605 ; 0 ; 0
1800520000 ; 3.24615 ; 3.29605 ; 0 ; 0
1800635000 ; 3.23398 ; 3.2959 ; 0 ; 0
1800751000 ; 3.26076 ; 3.29651 ; 0 ; 0
1800860000 ; 3.24859 ; 3.29613 ; 0 ; 0
1800969000 ; 3.25102 ; 3.29674 ; 0 ; 0
1801084000 ; 3.24981 ; 3.29597 ; 0 ; 0
