#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2794121000 ; 1.41424 ; 3.29659 ; 0 ; 0
2794228000 ; 1.41424 ; 3.29643 ; 0 ; 0
2794324000 ; 1.4252 ; 3.29674 ; 0 ; 0
2794430000 ; 1.42155 ; 3.29674 ; 0 ; 0
2794526000 ; 1.4252 ; 3.29636 ; 0 ; 0
2794633000 ; 1.42277 ; 3.29651 ; 0 ; 0
2794729000 ; 1.41303 ; 3.2962 ; 0 ; 0
2794824000 ; 1.42277 ; 3.29636 ; 0 ; 0
2794943000 ; 1.42764 ; 3.29636 ; 0 ; 0
2795049000 ; 1.41059 ; 3.29659 ; 0 ; 0
2795162000 ; 1.41181 ; 3.29666 ; 0 ; 0
2795276000 ; 1.42277 ; 3.2962 ; 0 ; 0
2795395000 ; 1.41424 ; 3.29636 ; 0 ; 0
2795505000 ; 1.42398 ; 3.29659 ; 0 ; 0
2795613000 ; 1.42642 ; 3.29659 ; 0 ; 0
2795719000 ; 1.40207 ; 3.29643 ; 0 ; 0
2795829000 ; 1.43007 ; 3.29643 ; 0 ; 0
2795925000 ; 1.42398 ; 3.29628 ; 0 ; 0
2796020000 ; 1.41059 ; 3.29613 ; 0 ; 0
2796123000 ; 1.40329 ; 3.29697 ; 0 ; 0
2796224000 ; 1.42277 ; 3.29636 ; 0 ; 0
2796334000 ; 1.41181 ; 3.29681 ; 0 ; 0
2796443000 ; 1.42642 ; 3.29666 ; 0 ; 0
2796558000 ; 1.4946 ; 3.29659 ; 0 ; 0
2796674000 ; 1.49581 ; 3.29643 ; 0 ; 0
2796787000 ; 1.42033 ; 3.29643 ; 0 ; 0
2796891000 ; 1.40694 ; 3.29666 ; 0 ; 0
2797005000 ; 1.42155 ; 3.29651 ; 0 ; 0
2797112000 ; 1.40937 ; 3.29636 ; 0 ; 0
2797218000 ; 1.40937 ; 3.29659 ; 0 ; 0
2797328000 ; 1.41546 ; 3.29613 ; 0 ; 0
2797428000 ; 1.41546 ; 3.29643 ; 0 ; 0
2797527000 ; 1.40937 ; 3.29636 ; 0 ; 0
2797636000 ; 1.42642 ; 3.29681 ; 0 ; 0
2797742000 ; 1.4179 ; 3.29742 ; 0 ; 0
2797846000 ; 1.41424 ; 3.29643 ; 0 ; 0
2797958000 ; 1.40816 ; 3.29674 ; 0 ; 0
2798077000 ; 1.42155 ; 3.29651 ; 0 ; 0
2798193000 ; 1.42277 ; 3.29651 ; 0 ; 0
2798302000 ; 1.41546 ; 3.29727 ; 0 ; 0
2798412000 ; 1.41181 ; 3.29643 ; 0 ; 0
2798520000 ; 1.41059 ; 3.29681 ; 0 ; 0
2798626000 ; 1.41181 ; 3.29826 ; 0 ; 0
2798739000 ; 1.43372 ; 3.29643 ; 0 ; 0
2798833000 ; 1.42277 ; 3.29636 ; 0 ; 0
2798929000 ; 1.41303 ; 3.29636 ; 0 ; 0
2799030000 ; 1.3972 ; 3.29659 ; 0 ; 0
2799143000 ; 1.40572 ; 3.29659 ; 0 ; 0
2799255000 ; 1.42155 ; 3.29659 ; 0 ; 0
2799372000 ; 1.41181 ; 3.29659 ; 0 ; 0
2799486000 ; 1.42398 ; 3.29643 ; 0 ; 0
2799607000 ; 1.42155 ; 3.29628 ; 0 ; 0
2799715000 ; 1.41424 ; 3.29651 ; 0 ; 0
2799821000 ; 1.41546 ; 3.29697 ; 0 ; 0
2799930000 ; 1.42155 ; 3.29643 ; 0 ; 0
2800026000 ; 1.41911 ; 3.29651 ; 0 ; 0
2800122000 ; 1.42155 ; 3.29643 ; 0 ; 0
2800220000 ; 1.3972 ; 3.2972 ; 0 ; 0
2800335000 ; 1.41303 ; 3.2962 ; 0 ; 0
2800445000 ; 1.41303 ; 3.29636 ; 0 ; 0
2800556000 ; 1.42155 ; 3.29628 ; 0 ; 0
2800674000 ; 1.40572 ; 3.29659 ; 0 ; 0
2800790000 ; 1.41546 ; 3.29659 ; 0 ; 0
2800906000 ; 4.19735 ; 3.29674 ; 0 ; 0
2801012000 ; 4.173 ; 3.29697 ; 0 ; 0
2801128000 ; 4.19857 ; 3.29704 ; 0 ; 0
2801237000 ; 1.42277 ; 3.29674 ; 0 ; 0
2801333000 ; 1.41181 ; 3.2962 ; 0 ; 0
2801430000 ; 1.41059 ; 3.29659 ; 0 ; 0
2801542000 ; 1.42642 ; 3.29834 ; 0 ; 0
2801638000 ; 1.40937 ; 3.29651 ; 0 ; 0
2801739000 ; 1.40816 ; 3.29834 ; 0 ; 0
2801846000 ; 1.41059 ; 3.29628 ; 0 ; 0
2801956000 ; 1.42155 ; 3.29643 ; 0 ; 0
2802068000 ; 1.3972 ; 3.29605 ; 0 ; 0
2802183000 ; 1.42398 ; 3.29826 ; 0 ; 0
2802288000 ; 1.42277 ; 3.29643 ; 0 ; 0
2802402000 ; 1.41546 ; 3.29605 ; 0 ; 0
2802513000 ; 1.41424 ; 3.29636 ; 0 ; 0
2802623000 ; 1.41424 ; 3.29597 ; 0 ; 0
2802753000 ; 1.41181 ; 3.29628 ; 0 ; 0
2802871000 ; 1.42155 ; 3.29636 ; 0 ; 0
2802983000 ; 1.41911 ; 3.29826 ; 0 ; 0
2803088000 ; 1.40937 ; 3.29636 ; 0 ; 0
2803192000 ; 1.41668 ; 3.29628 ; 0 ; 0
2803310000 ; 1.42277 ; 3.29628 ; 0 ; 0
2803416000 ; 1.42277 ; 3.29666 ; 0 ; 0
2803517000 ; 1.41911 ; 3.29674 ; 0 ; 0
2803621000 ; 1.42398 ; 3.29659 ; 0 ; 0
2803725000 ; 1.42642 ; 3.29582 ; 0 ; 0
2803835000 ; 1.42033 ; 3.29651 ; 0 ; 0
2803936000 ; 1.42642 ; 3.29674 ; 0 ; 0
2804043000 ; 1.39963 ; 3.29636 ; 0 ; 0
2804144000 ; 1.41059 ; 3.29674 ; 0 ; 0
2804239000 ; 1.41181 ; 3.29628 ; 0 ; 0
2804349000 ; 1.42764 ; 3.29613 ; 0 ; 0
2804461000 ; 1.41911 ; 3.29643 ; 0 ; 0
2804575000 ; 1.41181 ; 3.29659 ; 0 ; 0
2804683000 ; 1.41424 ; 3.29659 ; 0 ; 0
2804800000 ; 1.40937 ; 3.29659 ; 0 ; 0
2804912000 ; 1.41546 ; 3.29674 ; 0 ; 0
2805013000 ; 3.90516 ; 3.29697 ; 0 ; 0
2805122000 ; 4.19491 ; 3.29857 ; 0 ; 0
2805226000 ; 4.1937 ; 3.29659 ; 0 ; 0
2805333000 ; 4.17178 ; 3.29704 ; 0 ; 0
2805439000 ; 3.81263 ; 3.2972 ; 0 ; 0
2805550000 ; 4.03908 ; 3.2975 ; 0 ; 0
2805649000 ; 3.79681 ; 3.29727 ; 0 ; 0
2805756000 ; 4.15474 ; 3.29704 ; 0 ; 0
2805869000 ; 1.4045 ; 3.29674 ; 0 ; 0
2805974000 ; 1.42033 ; 3.29735 ; 0 ; 0
2806088000 ; 1.42277 ; 3.29666 ; 0 ; 0
2806202000 ; 1.42277 ; 3.29659 ; 0 ; 0
2806317000 ; 1.42398 ; 3.29666 ; 0 ; 0
2806422000 ; 1.41546 ; 3.2962 ; 0 ; 0
2806529000 ; 1.40207 ; 3.29651 ; 0 ; 0
2806629000 ; 1.40329 ; 3.29651 ; 0 ; 0
2806736000 ; 1.43129 ; 3.29651 ; 0 ; 0
