#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
4198489704 ; 0.00151216 ; 3.29987 ; 0 ; 0
4198587704 ; 0.0015732 ; 3.29643 ; 0 ; 0
4198688704 ; 0.00177156 ; 3.29704 ; 0 ; 0
4198802704 ; 0.00091707 ; 3.29681 ; 0 ; 0
4198901704 ; 0.00163042 ; 3.29811 ; 0 ; 0
4199002704 ; 0.00115358 ; 3.29674 ; 0 ; 0
4199102704 ; 15.1717 ; 3.29895 ; 0 ; 0
4199212704 ; 15.2033 ; 3.29903 ; 0 ; 0
4199308704 ; 15.2265 ; 3.29872 ; 0 ; 0
4199413704 ; 15.2094 ; 3.29956 ; 0 ; 0
4199525704 ; 15.2338 ; 3.29887 ; 0 ; 0
4199641704 ; 15.2338 ; 3.29933 ; 0 ; 0
4199758704 ; 0.00150835 ; 3.2972 ; 0 ; 0
4199872704 ; 0.00078737 ; 3.29666 ; 0 ; 0
4199976704 ; 0.000821702 ; 3.29697 ; 0 ; 0
4200087704 ; 0.00108492 ; 3.29697 ; 0 ; 0
4200185704 ; 0.000947587 ; 3.2972 ; 0 ; 0
4200295704 ; 26.3833 ; 3.30177 ; 0 ; 0
4200391704 ; 26.4417 ; 3.30185 ; 0 ; 0
4200490704 ; 26.4733 ; 3.30208 ; 0 ; 0
4200589704 ; 26.466 ; 3.30261 ; 0 ; 0
4200689704 ; 26.5013 ; 3.30223 ; 0 ; 0
4200786704 ; 26.488 ; 3.30215 ; 0 ; 0
4200886704 ; 26.4977 ; 3.30208 ; 0 ; 0
4200985704 ; 26.5062 ; 3.30223 ; 0 ; 0
4201087704 ; 0.00168001 ; 3.29727 ; 0 ; 0
4201197704 ; 0.00150072 ; 3.29681 ; 0 ; 0
4201293704 ; 0.00084459 ; 3.30048 ; 0 ; 0
4201403704 ; 0.000955217 ; 3.29674 ; 0 ; 0
4201501704 ; 0.00211107 ; 3.29689 ; 0 ; 0
4201597704 ; 0.00205003 ; 3.29933 ; 0 ; 0
4201694704 ; 37.1541 ; 3.30429 ; 0 ; 0
4201797704 ; 37.2284 ; 3.30437 ; 0 ; 0
4201892704 ; 37.3002 ; 3.30482 ; 0 ; 0
4201990704 ; 37.2819 ; 3.3046 ; 0 ; 0
4202093704 ; 37.3306 ; 3.30498 ; 0 ; 0
4202204704 ; 37.355 ; 3.3049 ; 0 ; 0
4202310704 ; 0.00159609 ; 3.29735 ; 0 ; 0
